"inventory_id","film_id","store_id","last_update"
559,121,2,"2020-02-15 15:39:17+05:30"
560,122,1,"2020-02-15 15:39:17+05:30"
561,122,1,"2020-02-15 15:39:17+05:30"
562,122,1,"2020-02-15 15:39:17+05:30"
563,122,1,"2020-02-15 15:39:17+05:30"
564,122,2,"2020-02-15 15:39:17+05:30"
565,122,2,"2020-02-15 15:39:17+05:30"
566,122,2,"2020-02-15 15:39:17+05:30"
567,123,1,"2020-02-15 15:39:17+05:30"
568,123,1,"2020-02-15 15:39:17+05:30"
569,123,2,"2020-02-15 15:39:17+05:30"
570,123,2,"2020-02-15 15:39:17+05:30"
571,123,2,"2020-02-15 15:39:17+05:30"
572,124,2,"2020-02-15 15:39:17+05:30"
573,124,2,"2020-02-15 15:39:17+05:30"
574,124,2,"2020-02-15 15:39:17+05:30"
575,125,2,"2020-02-15 15:39:17+05:30"
576,125,2,"2020-02-15 15:39:17+05:30"
577,126,2,"2020-02-15 15:39:17+05:30"
578,126,2,"2020-02-15 15:39:17+05:30"
579,126,2,"2020-02-15 15:39:17+05:30"
580,127,1,"2020-02-15 15:39:17+05:30"
581,127,1,"2020-02-15 15:39:17+05:30"
582,127,1,"2020-02-15 15:39:17+05:30"
583,127,1,"2020-02-15 15:39:17+05:30"
584,127,2,"2020-02-15 15:39:17+05:30"
585,127,2,"2020-02-15 15:39:17+05:30"
586,127,2,"2020-02-15 15:39:17+05:30"
587,127,2,"2020-02-15 15:39:17+05:30"
588,129,1,"2020-02-15 15:39:17+05:30"
589,129,1,"2020-02-15 15:39:17+05:30"
590,129,1,"2020-02-15 15:39:17+05:30"
591,129,2,"2020-02-15 15:39:17+05:30"
592,129,2,"2020-02-15 15:39:17+05:30"
593,129,2,"2020-02-15 15:39:17+05:30"
594,130,1,"2020-02-15 15:39:17+05:30"
595,130,1,"2020-02-15 15:39:17+05:30"
596,130,2,"2020-02-15 15:39:17+05:30"
597,130,2,"2020-02-15 15:39:17+05:30"
598,130,2,"2020-02-15 15:39:17+05:30"
599,130,2,"2020-02-15 15:39:17+05:30"
600,131,1,"2020-02-15 15:39:17+05:30"
601,131,1,"2020-02-15 15:39:17+05:30"
602,131,1,"2020-02-15 15:39:17+05:30"
603,131,1,"2020-02-15 15:39:17+05:30"
604,131,2,"2020-02-15 15:39:17+05:30"
605,131,2,"2020-02-15 15:39:17+05:30"
606,132,1,"2020-02-15 15:39:17+05:30"
607,132,1,"2020-02-15 15:39:17+05:30"
608,132,1,"2020-02-15 15:39:17+05:30"
609,132,1,"2020-02-15 15:39:17+05:30"
610,132,2,"2020-02-15 15:39:17+05:30"
611,132,2,"2020-02-15 15:39:17+05:30"
612,133,1,"2020-02-15 15:39:17+05:30"
613,133,1,"2020-02-15 15:39:17+05:30"
614,133,2,"2020-02-15 15:39:17+05:30"
615,133,2,"2020-02-15 15:39:17+05:30"
616,134,2,"2020-02-15 15:39:17+05:30"
617,134,2,"2020-02-15 15:39:17+05:30"
618,134,2,"2020-02-15 15:39:17+05:30"
619,135,1,"2020-02-15 15:39:17+05:30"
620,135,1,"2020-02-15 15:39:17+05:30"
621,135,1,"2020-02-15 15:39:17+05:30"
622,135,2,"2020-02-15 15:39:17+05:30"
623,135,2,"2020-02-15 15:39:17+05:30"
624,135,2,"2020-02-15 15:39:17+05:30"
625,135,2,"2020-02-15 15:39:17+05:30"
626,136,1,"2020-02-15 15:39:17+05:30"
627,136,1,"2020-02-15 15:39:17+05:30"
628,136,1,"2020-02-15 15:39:17+05:30"
629,137,2,"2020-02-15 15:39:17+05:30"
630,137,2,"2020-02-15 15:39:17+05:30"
631,137,2,"2020-02-15 15:39:17+05:30"
632,137,2,"2020-02-15 15:39:17+05:30"
633,138,1,"2020-02-15 15:39:17+05:30"
634,138,1,"2020-02-15 15:39:17+05:30"
635,138,2,"2020-02-15 15:39:17+05:30"
636,138,2,"2020-02-15 15:39:17+05:30"
637,138,2,"2020-02-15 15:39:17+05:30"
638,139,1,"2020-02-15 15:39:17+05:30"
639,139,1,"2020-02-15 15:39:17+05:30"
640,139,1,"2020-02-15 15:39:17+05:30"
641,139,1,"2020-02-15 15:39:17+05:30"
642,139,2,"2020-02-15 15:39:17+05:30"
643,139,2,"2020-02-15 15:39:17+05:30"
644,140,1,"2020-02-15 15:39:17+05:30"
645,140,1,"2020-02-15 15:39:17+05:30"
646,140,2,"2020-02-15 15:39:17+05:30"
647,140,2,"2020-02-15 15:39:17+05:30"
648,140,2,"2020-02-15 15:39:17+05:30"
649,141,1,"2020-02-15 15:39:17+05:30"
650,141,1,"2020-02-15 15:39:17+05:30"
651,141,1,"2020-02-15 15:39:17+05:30"
652,141,2,"2020-02-15 15:39:17+05:30"
653,141,2,"2020-02-15 15:39:17+05:30"
654,142,1,"2020-02-15 15:39:17+05:30"
655,142,1,"2020-02-15 15:39:17+05:30"
656,142,1,"2020-02-15 15:39:17+05:30"
657,142,2,"2020-02-15 15:39:17+05:30"
658,142,2,"2020-02-15 15:39:17+05:30"
659,143,1,"2020-02-15 15:39:17+05:30"
660,143,1,"2020-02-15 15:39:17+05:30"
661,143,1,"2020-02-15 15:39:17+05:30"
662,143,1,"2020-02-15 15:39:17+05:30"
663,143,2,"2020-02-15 15:39:17+05:30"
664,143,2,"2020-02-15 15:39:17+05:30"
665,143,2,"2020-02-15 15:39:17+05:30"
666,145,2,"2020-02-15 15:39:17+05:30"
667,145,2,"2020-02-15 15:39:17+05:30"
668,145,2,"2020-02-15 15:39:17+05:30"
669,146,1,"2020-02-15 15:39:17+05:30"
670,146,1,"2020-02-15 15:39:17+05:30"
671,146,1,"2020-02-15 15:39:17+05:30"
672,147,1,"2020-02-15 15:39:17+05:30"
673,147,1,"2020-02-15 15:39:17+05:30"
674,147,1,"2020-02-15 15:39:17+05:30"
675,147,2,"2020-02-15 15:39:17+05:30"
676,147,2,"2020-02-15 15:39:17+05:30"
677,147,2,"2020-02-15 15:39:17+05:30"
678,149,1,"2020-02-15 15:39:17+05:30"
679,149,1,"2020-02-15 15:39:17+05:30"
680,149,1,"2020-02-15 15:39:17+05:30"
681,149,2,"2020-02-15 15:39:17+05:30"
682,149,2,"2020-02-15 15:39:17+05:30"
683,149,2,"2020-02-15 15:39:17+05:30"
684,150,1,"2020-02-15 15:39:17+05:30"
685,150,1,"2020-02-15 15:39:17+05:30"
686,150,2,"2020-02-15 15:39:17+05:30"
687,150,2,"2020-02-15 15:39:17+05:30"
688,150,2,"2020-02-15 15:39:17+05:30"
689,150,2,"2020-02-15 15:39:17+05:30"
690,151,1,"2020-02-15 15:39:17+05:30"
691,151,1,"2020-02-15 15:39:17+05:30"
692,151,2,"2020-02-15 15:39:17+05:30"
693,151,2,"2020-02-15 15:39:17+05:30"
694,152,1,"2020-02-15 15:39:17+05:30"
695,152,1,"2020-02-15 15:39:17+05:30"
696,152,1,"2020-02-15 15:39:17+05:30"
697,152,1,"2020-02-15 15:39:17+05:30"
698,153,1,"2020-02-15 15:39:17+05:30"
699,153,1,"2020-02-15 15:39:17+05:30"
700,153,1,"2020-02-15 15:39:17+05:30"
701,153,1,"2020-02-15 15:39:17+05:30"
702,154,1,"2020-02-15 15:39:17+05:30"
703,154,1,"2020-02-15 15:39:17+05:30"
704,154,1,"2020-02-15 15:39:17+05:30"
705,154,2,"2020-02-15 15:39:17+05:30"
706,154,2,"2020-02-15 15:39:17+05:30"
707,154,2,"2020-02-15 15:39:17+05:30"
708,154,2,"2020-02-15 15:39:17+05:30"
709,155,1,"2020-02-15 15:39:17+05:30"
710,155,1,"2020-02-15 15:39:17+05:30"
711,155,2,"2020-02-15 15:39:17+05:30"
712,155,2,"2020-02-15 15:39:17+05:30"
713,155,2,"2020-02-15 15:39:17+05:30"
714,156,2,"2020-02-15 15:39:17+05:30"
715,156,2,"2020-02-15 15:39:17+05:30"
716,157,2,"2020-02-15 15:39:17+05:30"
717,157,2,"2020-02-15 15:39:17+05:30"
718,157,2,"2020-02-15 15:39:17+05:30"
719,158,1,"2020-02-15 15:39:17+05:30"
720,158,1,"2020-02-15 15:39:17+05:30"
721,158,2,"2020-02-15 15:39:17+05:30"
722,158,2,"2020-02-15 15:39:17+05:30"
723,158,2,"2020-02-15 15:39:17+05:30"
724,159,1,"2020-02-15 15:39:17+05:30"
725,159,1,"2020-02-15 15:39:17+05:30"
726,159,1,"2020-02-15 15:39:17+05:30"
727,159,1,"2020-02-15 15:39:17+05:30"
728,159,2,"2020-02-15 15:39:17+05:30"
729,159,2,"2020-02-15 15:39:17+05:30"
730,159,2,"2020-02-15 15:39:17+05:30"
731,160,1,"2020-02-15 15:39:17+05:30"
732,160,1,"2020-02-15 15:39:17+05:30"
733,160,2,"2020-02-15 15:39:17+05:30"
734,160,2,"2020-02-15 15:39:17+05:30"
735,160,2,"2020-02-15 15:39:17+05:30"
736,161,1,"2020-02-15 15:39:17+05:30"
737,161,1,"2020-02-15 15:39:17+05:30"
738,162,1,"2020-02-15 15:39:17+05:30"
739,162,1,"2020-02-15 15:39:17+05:30"
740,162,1,"2020-02-15 15:39:17+05:30"
741,162,2,"2020-02-15 15:39:17+05:30"
742,162,2,"2020-02-15 15:39:17+05:30"
743,162,2,"2020-02-15 15:39:17+05:30"
744,162,2,"2020-02-15 15:39:17+05:30"
745,163,2,"2020-02-15 15:39:17+05:30"
746,163,2,"2020-02-15 15:39:17+05:30"
747,163,2,"2020-02-15 15:39:17+05:30"
748,164,1,"2020-02-15 15:39:17+05:30"
749,164,1,"2020-02-15 15:39:17+05:30"
750,164,2,"2020-02-15 15:39:17+05:30"
751,164,2,"2020-02-15 15:39:17+05:30"
752,164,2,"2020-02-15 15:39:17+05:30"
753,165,1,"2020-02-15 15:39:17+05:30"
754,165,1,"2020-02-15 15:39:17+05:30"
755,165,1,"2020-02-15 15:39:17+05:30"
756,165,2,"2020-02-15 15:39:17+05:30"
757,165,2,"2020-02-15 15:39:17+05:30"
758,166,1,"2020-02-15 15:39:17+05:30"
759,166,1,"2020-02-15 15:39:17+05:30"
760,166,1,"2020-02-15 15:39:17+05:30"
761,166,1,"2020-02-15 15:39:17+05:30"
762,166,2,"2020-02-15 15:39:17+05:30"
763,166,2,"2020-02-15 15:39:17+05:30"
764,167,1,"2020-02-15 15:39:17+05:30"
765,167,1,"2020-02-15 15:39:17+05:30"
766,167,1,"2020-02-15 15:39:17+05:30"
767,167,1,"2020-02-15 15:39:17+05:30"
768,167,2,"2020-02-15 15:39:17+05:30"
769,167,2,"2020-02-15 15:39:17+05:30"
770,167,2,"2020-02-15 15:39:17+05:30"
771,168,1,"2020-02-15 15:39:17+05:30"
772,168,1,"2020-02-15 15:39:17+05:30"
773,169,1,"2020-02-15 15:39:17+05:30"
774,169,1,"2020-02-15 15:39:17+05:30"
775,169,2,"2020-02-15 15:39:17+05:30"
776,169,2,"2020-02-15 15:39:17+05:30"
777,170,1,"2020-02-15 15:39:17+05:30"
778,170,1,"2020-02-15 15:39:17+05:30"
779,170,2,"2020-02-15 15:39:17+05:30"
780,170,2,"2020-02-15 15:39:17+05:30"
781,170,2,"2020-02-15 15:39:17+05:30"
782,170,2,"2020-02-15 15:39:17+05:30"
783,172,1,"2020-02-15 15:39:17+05:30"
784,172,1,"2020-02-15 15:39:17+05:30"
785,172,1,"2020-02-15 15:39:17+05:30"
786,172,1,"2020-02-15 15:39:17+05:30"
787,172,2,"2020-02-15 15:39:17+05:30"
788,172,2,"2020-02-15 15:39:17+05:30"
789,172,2,"2020-02-15 15:39:17+05:30"
790,173,1,"2020-02-15 15:39:17+05:30"
791,173,1,"2020-02-15 15:39:17+05:30"
792,173,1,"2020-02-15 15:39:17+05:30"
793,173,2,"2020-02-15 15:39:17+05:30"
794,173,2,"2020-02-15 15:39:17+05:30"
795,174,1,"2020-02-15 15:39:17+05:30"
796,174,1,"2020-02-15 15:39:17+05:30"
797,174,1,"2020-02-15 15:39:17+05:30"
798,174,1,"2020-02-15 15:39:17+05:30"
799,174,2,"2020-02-15 15:39:17+05:30"
800,174,2,"2020-02-15 15:39:17+05:30"
801,174,2,"2020-02-15 15:39:17+05:30"
802,174,2,"2020-02-15 15:39:17+05:30"
803,175,1,"2020-02-15 15:39:17+05:30"
804,175,1,"2020-02-15 15:39:17+05:30"
805,175,2,"2020-02-15 15:39:17+05:30"
806,175,2,"2020-02-15 15:39:17+05:30"
807,175,2,"2020-02-15 15:39:17+05:30"
808,176,1,"2020-02-15 15:39:17+05:30"
809,176,1,"2020-02-15 15:39:17+05:30"
810,176,2,"2020-02-15 15:39:17+05:30"
811,176,2,"2020-02-15 15:39:17+05:30"
812,176,2,"2020-02-15 15:39:17+05:30"
813,176,2,"2020-02-15 15:39:17+05:30"
814,177,2,"2020-02-15 15:39:17+05:30"
815,177,2,"2020-02-15 15:39:17+05:30"
816,177,2,"2020-02-15 15:39:17+05:30"
817,178,1,"2020-02-15 15:39:17+05:30"
818,178,1,"2020-02-15 15:39:17+05:30"
819,179,1,"2020-02-15 15:39:17+05:30"
820,179,1,"2020-02-15 15:39:17+05:30"
821,179,1,"2020-02-15 15:39:17+05:30"
822,179,1,"2020-02-15 15:39:17+05:30"
823,180,2,"2020-02-15 15:39:17+05:30"
824,180,2,"2020-02-15 15:39:17+05:30"
825,181,1,"2020-02-15 15:39:17+05:30"
826,181,1,"2020-02-15 15:39:17+05:30"
827,181,1,"2020-02-15 15:39:17+05:30"
828,181,2,"2020-02-15 15:39:17+05:30"
829,181,2,"2020-02-15 15:39:17+05:30"
830,181,2,"2020-02-15 15:39:17+05:30"
831,181,2,"2020-02-15 15:39:17+05:30"
832,182,1,"2020-02-15 15:39:17+05:30"
833,182,1,"2020-02-15 15:39:17+05:30"
834,183,1,"2020-02-15 15:39:17+05:30"
835,183,1,"2020-02-15 15:39:17+05:30"
836,183,1,"2020-02-15 15:39:17+05:30"
837,183,2,"2020-02-15 15:39:17+05:30"
838,183,2,"2020-02-15 15:39:17+05:30"
839,183,2,"2020-02-15 15:39:17+05:30"
840,184,1,"2020-02-15 15:39:17+05:30"
841,184,1,"2020-02-15 15:39:17+05:30"
842,184,2,"2020-02-15 15:39:17+05:30"
843,184,2,"2020-02-15 15:39:17+05:30"
844,184,2,"2020-02-15 15:39:17+05:30"
845,185,1,"2020-02-15 15:39:17+05:30"
846,185,1,"2020-02-15 15:39:17+05:30"
847,186,1,"2020-02-15 15:39:17+05:30"
848,186,1,"2020-02-15 15:39:17+05:30"
849,186,2,"2020-02-15 15:39:17+05:30"
850,186,2,"2020-02-15 15:39:17+05:30"
851,187,2,"2020-02-15 15:39:17+05:30"
852,187,2,"2020-02-15 15:39:17+05:30"
853,187,2,"2020-02-15 15:39:17+05:30"
854,188,1,"2020-02-15 15:39:17+05:30"
855,188,1,"2020-02-15 15:39:17+05:30"
856,188,1,"2020-02-15 15:39:17+05:30"
857,189,1,"2020-02-15 15:39:17+05:30"
858,189,1,"2020-02-15 15:39:17+05:30"
859,189,2,"2020-02-15 15:39:17+05:30"
860,189,2,"2020-02-15 15:39:17+05:30"
861,189,2,"2020-02-15 15:39:17+05:30"
862,189,2,"2020-02-15 15:39:17+05:30"
863,190,2,"2020-02-15 15:39:17+05:30"
864,190,2,"2020-02-15 15:39:17+05:30"
865,190,2,"2020-02-15 15:39:17+05:30"
866,190,2,"2020-02-15 15:39:17+05:30"
867,191,1,"2020-02-15 15:39:17+05:30"
868,191,1,"2020-02-15 15:39:17+05:30"
869,191,1,"2020-02-15 15:39:17+05:30"
870,191,2,"2020-02-15 15:39:17+05:30"
871,191,2,"2020-02-15 15:39:17+05:30"
872,191,2,"2020-02-15 15:39:17+05:30"
873,193,1,"2020-02-15 15:39:17+05:30"
874,193,1,"2020-02-15 15:39:17+05:30"
875,193,1,"2020-02-15 15:39:17+05:30"
876,193,1,"2020-02-15 15:39:17+05:30"
877,193,2,"2020-02-15 15:39:17+05:30"
878,193,2,"2020-02-15 15:39:17+05:30"
879,193,2,"2020-02-15 15:39:17+05:30"
880,193,2,"2020-02-15 15:39:17+05:30"
881,194,1,"2020-02-15 15:39:17+05:30"
882,194,1,"2020-02-15 15:39:17+05:30"
883,194,2,"2020-02-15 15:39:17+05:30"
884,194,2,"2020-02-15 15:39:17+05:30"
885,196,1,"2020-02-15 15:39:17+05:30"
886,196,1,"2020-02-15 15:39:17+05:30"
887,197,1,"2020-02-15 15:39:17+05:30"
888,197,1,"2020-02-15 15:39:17+05:30"
889,199,1,"2020-02-15 15:39:17+05:30"
890,199,1,"2020-02-15 15:39:17+05:30"
891,199,1,"2020-02-15 15:39:17+05:30"
892,199,1,"2020-02-15 15:39:17+05:30"
893,199,2,"2020-02-15 15:39:17+05:30"
894,199,2,"2020-02-15 15:39:17+05:30"
895,199,2,"2020-02-15 15:39:17+05:30"
896,199,2,"2020-02-15 15:39:17+05:30"
897,200,1,"2020-02-15 15:39:17+05:30"
898,200,1,"2020-02-15 15:39:17+05:30"
899,200,1,"2020-02-15 15:39:17+05:30"
900,200,1,"2020-02-15 15:39:17+05:30"
901,200,2,"2020-02-15 15:39:17+05:30"
902,200,2,"2020-02-15 15:39:17+05:30"
903,200,2,"2020-02-15 15:39:17+05:30"
904,200,2,"2020-02-15 15:39:17+05:30"
905,201,1,"2020-02-15 15:39:17+05:30"
906,201,1,"2020-02-15 15:39:17+05:30"
907,201,1,"2020-02-15 15:39:17+05:30"
908,201,1,"2020-02-15 15:39:17+05:30"
909,202,1,"2020-02-15 15:39:17+05:30"
910,202,1,"2020-02-15 15:39:17+05:30"
911,202,1,"2020-02-15 15:39:17+05:30"
912,203,2,"2020-02-15 15:39:17+05:30"
913,203,2,"2020-02-15 15:39:17+05:30"
914,203,2,"2020-02-15 15:39:17+05:30"
915,203,2,"2020-02-15 15:39:17+05:30"
916,204,1,"2020-02-15 15:39:17+05:30"
917,204,1,"2020-02-15 15:39:17+05:30"
918,204,1,"2020-02-15 15:39:17+05:30"
919,204,1,"2020-02-15 15:39:17+05:30"
920,204,2,"2020-02-15 15:39:17+05:30"
921,204,2,"2020-02-15 15:39:17+05:30"
922,205,1,"2020-02-15 15:39:17+05:30"
923,205,1,"2020-02-15 15:39:17+05:30"
924,205,1,"2020-02-15 15:39:17+05:30"
925,205,1,"2020-02-15 15:39:17+05:30"
926,206,1,"2020-02-15 15:39:17+05:30"
927,206,1,"2020-02-15 15:39:17+05:30"
928,206,1,"2020-02-15 15:39:17+05:30"
929,206,1,"2020-02-15 15:39:17+05:30"
930,206,2,"2020-02-15 15:39:17+05:30"
931,206,2,"2020-02-15 15:39:17+05:30"
932,206,2,"2020-02-15 15:39:17+05:30"
933,206,2,"2020-02-15 15:39:17+05:30"
934,207,1,"2020-02-15 15:39:17+05:30"
935,207,1,"2020-02-15 15:39:17+05:30"
936,207,1,"2020-02-15 15:39:17+05:30"
937,207,1,"2020-02-15 15:39:17+05:30"
938,208,1,"2020-02-15 15:39:17+05:30"
939,208,1,"2020-02-15 15:39:17+05:30"
940,208,1,"2020-02-15 15:39:17+05:30"
941,209,1,"2020-02-15 15:39:17+05:30"
942,209,1,"2020-02-15 15:39:17+05:30"
943,209,1,"2020-02-15 15:39:17+05:30"
944,209,1,"2020-02-15 15:39:17+05:30"
945,210,2,"2020-02-15 15:39:17+05:30"
946,210,2,"2020-02-15 15:39:17+05:30"
947,210,2,"2020-02-15 15:39:17+05:30"
948,211,1,"2020-02-15 15:39:17+05:30"
949,211,1,"2020-02-15 15:39:17+05:30"
950,212,1,"2020-02-15 15:39:17+05:30"
951,212,1,"2020-02-15 15:39:17+05:30"
952,212,1,"2020-02-15 15:39:17+05:30"
953,212,2,"2020-02-15 15:39:17+05:30"
954,212,2,"2020-02-15 15:39:17+05:30"
955,213,1,"2020-02-15 15:39:17+05:30"
956,213,1,"2020-02-15 15:39:17+05:30"
957,213,1,"2020-02-15 15:39:17+05:30"
958,213,1,"2020-02-15 15:39:17+05:30"
959,214,2,"2020-02-15 15:39:17+05:30"
960,214,2,"2020-02-15 15:39:17+05:30"
961,214,2,"2020-02-15 15:39:17+05:30"
962,214,2,"2020-02-15 15:39:17+05:30"
963,215,1,"2020-02-15 15:39:17+05:30"
964,215,1,"2020-02-15 15:39:17+05:30"
965,215,1,"2020-02-15 15:39:17+05:30"
966,215,2,"2020-02-15 15:39:17+05:30"
967,215,2,"2020-02-15 15:39:17+05:30"
968,215,2,"2020-02-15 15:39:17+05:30"
969,216,1,"2020-02-15 15:39:17+05:30"
970,216,1,"2020-02-15 15:39:17+05:30"
971,216,2,"2020-02-15 15:39:17+05:30"
972,216,2,"2020-02-15 15:39:17+05:30"
973,216,2,"2020-02-15 15:39:17+05:30"
974,218,1,"2020-02-15 15:39:17+05:30"
975,218,1,"2020-02-15 15:39:17+05:30"
976,218,1,"2020-02-15 15:39:17+05:30"
977,218,1,"2020-02-15 15:39:17+05:30"
978,218,2,"2020-02-15 15:39:17+05:30"
979,218,2,"2020-02-15 15:39:17+05:30"
980,218,2,"2020-02-15 15:39:17+05:30"
981,219,1,"2020-02-15 15:39:17+05:30"
982,219,1,"2020-02-15 15:39:17+05:30"
983,219,1,"2020-02-15 15:39:17+05:30"
984,219,1,"2020-02-15 15:39:17+05:30"
985,220,1,"2020-02-15 15:39:17+05:30"
986,220,1,"2020-02-15 15:39:17+05:30"
987,220,1,"2020-02-15 15:39:17+05:30"
988,220,1,"2020-02-15 15:39:17+05:30"
989,220,2,"2020-02-15 15:39:17+05:30"
990,220,2,"2020-02-15 15:39:17+05:30"
991,220,2,"2020-02-15 15:39:17+05:30"
992,220,2,"2020-02-15 15:39:17+05:30"
993,222,1,"2020-02-15 15:39:17+05:30"
994,222,1,"2020-02-15 15:39:17+05:30"
995,222,2,"2020-02-15 15:39:17+05:30"
996,222,2,"2020-02-15 15:39:17+05:30"
997,222,2,"2020-02-15 15:39:17+05:30"
998,222,2,"2020-02-15 15:39:17+05:30"
999,223,2,"2020-02-15 15:39:17+05:30"
1000,223,2,"2020-02-15 15:39:17+05:30"
1001,224,1,"2020-02-15 15:39:17+05:30"
1002,224,1,"2020-02-15 15:39:17+05:30"
1003,225,1,"2020-02-15 15:39:17+05:30"
1004,225,1,"2020-02-15 15:39:17+05:30"
1005,225,1,"2020-02-15 15:39:17+05:30"
1006,226,1,"2020-02-15 15:39:17+05:30"
1007,226,1,"2020-02-15 15:39:17+05:30"
1008,226,2,"2020-02-15 15:39:17+05:30"
1009,226,2,"2020-02-15 15:39:17+05:30"
1010,226,2,"2020-02-15 15:39:17+05:30"
1011,227,1,"2020-02-15 15:39:17+05:30"
1012,227,1,"2020-02-15 15:39:17+05:30"
1013,227,1,"2020-02-15 15:39:17+05:30"
1014,227,2,"2020-02-15 15:39:17+05:30"
1015,227,2,"2020-02-15 15:39:17+05:30"
1016,228,1,"2020-02-15 15:39:17+05:30"
1017,228,1,"2020-02-15 15:39:17+05:30"
1018,228,1,"2020-02-15 15:39:17+05:30"
1019,228,2,"2020-02-15 15:39:17+05:30"
1020,228,2,"2020-02-15 15:39:17+05:30"
1021,228,2,"2020-02-15 15:39:17+05:30"
1022,228,2,"2020-02-15 15:39:17+05:30"
1023,229,1,"2020-02-15 15:39:17+05:30"
1024,229,1,"2020-02-15 15:39:17+05:30"
1025,229,2,"2020-02-15 15:39:17+05:30"
1026,229,2,"2020-02-15 15:39:17+05:30"
1027,230,1,"2020-02-15 15:39:17+05:30"
1028,230,1,"2020-02-15 15:39:17+05:30"
1029,231,1,"2020-02-15 15:39:17+05:30"
1030,231,1,"2020-02-15 15:39:17+05:30"
1031,231,1,"2020-02-15 15:39:17+05:30"
1032,231,1,"2020-02-15 15:39:17+05:30"
1033,231,2,"2020-02-15 15:39:17+05:30"
1034,231,2,"2020-02-15 15:39:17+05:30"
1035,231,2,"2020-02-15 15:39:17+05:30"
1036,231,2,"2020-02-15 15:39:17+05:30"
1037,232,1,"2020-02-15 15:39:17+05:30"
1038,232,1,"2020-02-15 15:39:17+05:30"
1039,232,1,"2020-02-15 15:39:17+05:30"
1040,232,2,"2020-02-15 15:39:17+05:30"
1041,232,2,"2020-02-15 15:39:17+05:30"
1042,233,1,"2020-02-15 15:39:17+05:30"
1043,233,1,"2020-02-15 15:39:17+05:30"
1044,233,1,"2020-02-15 15:39:17+05:30"
1045,233,1,"2020-02-15 15:39:17+05:30"
1046,233,2,"2020-02-15 15:39:17+05:30"
1047,233,2,"2020-02-15 15:39:17+05:30"
1048,234,1,"2020-02-15 15:39:17+05:30"
1049,234,1,"2020-02-15 15:39:17+05:30"
1050,234,1,"2020-02-15 15:39:17+05:30"
1051,234,1,"2020-02-15 15:39:17+05:30"
1052,234,2,"2020-02-15 15:39:17+05:30"
1053,234,2,"2020-02-15 15:39:17+05:30"
1054,234,2,"2020-02-15 15:39:17+05:30"
1055,235,1,"2020-02-15 15:39:17+05:30"
1056,235,1,"2020-02-15 15:39:17+05:30"
1057,235,2,"2020-02-15 15:39:17+05:30"
1058,235,2,"2020-02-15 15:39:17+05:30"
1059,235,2,"2020-02-15 15:39:17+05:30"
1060,235,2,"2020-02-15 15:39:17+05:30"
1061,236,2,"2020-02-15 15:39:17+05:30"
1062,236,2,"2020-02-15 15:39:17+05:30"
1063,236,2,"2020-02-15 15:39:17+05:30"
1064,236,2,"2020-02-15 15:39:17+05:30"
1065,237,1,"2020-02-15 15:39:17+05:30"
1066,237,1,"2020-02-15 15:39:17+05:30"
1067,238,1,"2020-02-15 15:39:17+05:30"
1068,238,1,"2020-02-15 15:39:17+05:30"
1069,239,1,"2020-02-15 15:39:17+05:30"
1070,239,1,"2020-02-15 15:39:17+05:30"
1071,239,1,"2020-02-15 15:39:17+05:30"
1072,239,1,"2020-02-15 15:39:17+05:30"
1073,239,2,"2020-02-15 15:39:17+05:30"
1074,239,2,"2020-02-15 15:39:17+05:30"
1075,239,2,"2020-02-15 15:39:17+05:30"
1076,239,2,"2020-02-15 15:39:17+05:30"
1077,240,2,"2020-02-15 15:39:17+05:30"
1078,240,2,"2020-02-15 15:39:17+05:30"
1079,240,2,"2020-02-15 15:39:17+05:30"
1080,241,1,"2020-02-15 15:39:17+05:30"
1081,241,1,"2020-02-15 15:39:17+05:30"
1082,241,1,"2020-02-15 15:39:17+05:30"
1083,241,1,"2020-02-15 15:39:17+05:30"
1084,242,1,"2020-02-15 15:39:17+05:30"
1085,242,1,"2020-02-15 15:39:17+05:30"
1086,242,2,"2020-02-15 15:39:17+05:30"
1087,242,2,"2020-02-15 15:39:17+05:30"
1088,242,2,"2020-02-15 15:39:17+05:30"
1089,243,1,"2020-02-15 15:39:17+05:30"
1090,243,1,"2020-02-15 15:39:17+05:30"
1091,243,2,"2020-02-15 15:39:17+05:30"
1092,243,2,"2020-02-15 15:39:17+05:30"
1093,243,2,"2020-02-15 15:39:17+05:30"
1094,243,2,"2020-02-15 15:39:17+05:30"
1095,244,1,"2020-02-15 15:39:17+05:30"
1096,244,1,"2020-02-15 15:39:17+05:30"
1097,244,1,"2020-02-15 15:39:17+05:30"
1098,244,1,"2020-02-15 15:39:17+05:30"
1099,244,2,"2020-02-15 15:39:17+05:30"
1100,244,2,"2020-02-15 15:39:17+05:30"
1101,244,2,"2020-02-15 15:39:17+05:30"
1102,245,1,"2020-02-15 15:39:17+05:30"
1103,245,1,"2020-02-15 15:39:17+05:30"
1104,245,1,"2020-02-15 15:39:17+05:30"
1105,245,2,"2020-02-15 15:39:17+05:30"
1106,245,2,"2020-02-15 15:39:17+05:30"
1107,245,2,"2020-02-15 15:39:17+05:30"
1108,245,2,"2020-02-15 15:39:17+05:30"
1109,246,2,"2020-02-15 15:39:17+05:30"
1110,246,2,"2020-02-15 15:39:17+05:30"
1111,246,2,"2020-02-15 15:39:17+05:30"
1112,247,1,"2020-02-15 15:39:17+05:30"
